date,key,name,AM,PM,ISCS
2024-01-10 0:00,136,안동,결빙 적설 박무 눈 신적설 안개,결빙 적설 박무 서리,こ0045-こわ0300-よりぐ0410-よるぐ0440-らるぐ0550-ぐゎ0600-らりこ0640-こゎ0900-こゎ1200-1350. -ぅ-0050. こ2035-こゎ2100-こゎ2400-
2024-01-11 0:00,136,안동,서리 결빙 박무 안개,,-こ-こわ0300-よりぐ0350-よるぐ0355-ぐわ0600-らるぐ0645-らりこ0710-こゎ0900-1045.
2024-01-12 0:00,136,안동,연무 서리,,て0525-てゎ0600-てゎ0900-0940.
2024-01-14 0:00,136,안동,결빙 서리,ぁ 박무 서리 결빙,ぁ1505-ぁゎ1800-1935. こ1750-こゎ1800-こゎ2100-こゎ2400-
2024-01-15 0:00,136,안동,서리 결빙 박무,결빙,-こ-こゎ0300-0450.
2024-01-16 0:00,136,안동,결빙 서리,결빙,
2024-01-17 0:00,136,안동,결빙 서리 ぁ,ぁ 박무,ぁ1125-1150. ぁ1350-1405. ぁ1510-1740. ぁ1810-ぁゎ2100-ぁゎ2400- こ1950-こゎ2100-こゐ2400-
2024-01-25 0:00,136,안동,결빙 서리,결빙,
2024-01-26 0:00,136,안동,결빙 서리,결빙,
2024-01-27 0:00,136,안동,결빙 서리 박무,결빙,こ0330-こゎ0600-こゎ0900-0950.
2024-01-28 0:00,136,안동,결빙 서리,결빙 서리,
2024-01-29 0:00,136,안동,서리 결빙 박무,결빙 서리,こ0450-0510. こ0550-こゎ0600-0830.
2024-01-30 0:00,136,안동,서리 결빙 박무,서리 결빙,こ0730-0830.
2024-01-31 0:00,136,안동,서리 결빙 ぁ,,ぁ0325-0335.
2024-02-02 0:00,136,안동,,서리 결빙,
2024-02-03 0:00,136,안동,서리 결빙,ぁ,ぁ1625-ぁゎ1800-ぁゎ2100-ぁゎ2400-
2024-02-07 0:00,136,안동,결빙 서리,서리 결빙,
2024-02-08 0:00,136,안동,서리 결빙 박무,연무 박무 서리 결빙,こ0235-こゎ0300-こゎ0600-こゎ0900-0950. て1945-てゎ2100-2255. こ2250-こゎ2400-
2024-02-09 0:00,136,안동,서리 결빙 박무,결빙,-こ-こゎ0300-こわ0600-こゎ0900-1045.
2024-02-11 0:00,136,안동,결빙 서리 박무,연무 결빙,-こ-こわ0300-こわ0600-こゎ0900-0920. て1330-てゎ1500-1505. て2135-てゎ2400-
2024-02-12 0:00,136,안동,결빙 서리 연무 박무,연무 결빙,-て-てゎ0300-0350. こ0345-こゎ0600-こゎ0900-1020. て1015-てゎ1200-1210.
2024-02-13 0:00,136,안동,결빙 서리,,
2024-02-16 0:00,136,안동,서리 결빙,서리 결빙,
2024-02-17 0:00,136,안동,서리 결빙,,
2024-02-18 0:00,136,안동,서리 결빙,ぁ 박무,ぁ1640-1720. ぁ1850-ぁゎ2100-ぁわ2400- こ1850-こわ2100-こわ2400-
2024-02-27 0:00,136,안동,결빙 서리,결빙,
2024-02-28 0:00,136,안동,결빙 서리,,
2024-02-29 0:00,136,안동,서리 결빙 ぁ,박무 ぁ,ぁ1155-ぁゎ1200-ぁゎ1500-ぁゎ1800-1845. こ1355-こゎ1500-1705. こ1805-1950. こ2040-こゎ2100-こゎ2400-
2024-03-03 0:00,136,안동,결빙 눈 신적설 적설 박무 연무,ぁ 연무 박무 서리,ぅ0235-ぅゎ0300-ぅゎ0600-0735. こ0745-0830. て1030-てゎ1200-てゎ1500-1530. ぁ1350-1405. ぁ1430-ぁゎ1500-1610. こ1525-1655. て1650-1750. ぁ1810-1820. て2020-てゎ2100-てゎ2400-
2024-03-04 0:00,136,안동,서리 박무 연무 결빙,연무,こ0050-こゎ0300-こわ0600-こわ0900-1010. -て-0055. て1005-てゎ1200-1355. て1950-てゎ2100-てゎ2400-
2024-03-08 0:00,136,안동,서리 결빙 연무,결빙,て0725-てゎ0900-0940.
2024-03-09 0:00,136,안동,결빙 서리,결빙,
2024-03-10 0:00,136,안동,결빙 서리,,
2024-03-11 0:00,136,안동,서리 결빙,,
2024-03-12 0:00,136,안동,서리 결빙,ぁ 박무 안개,ぁ1335-ぁゎ1500-1640. こ2040-こゎ2100-よりぐ2310-よるぐ2340-ぐわ2400-
2024-03-13 0:00,136,안동,안개 서리 결빙 박무,,-ぐ-ぐわ0300-ぐわ0600-らるぐ0710-らりこ0755-こわ0900-1005.
2024-03-14 0:00,136,안동,서리 결빙,,
2024-03-15 0:00,136,안동,서리,,
2024-03-16 0:00,136,안동,서리,,
2024-03-18 0:00,136,안동,황사 서리 결빙,,-と-とゎ0300-0315.
2024-03-21 0:00,136,안동,서리 결빙,,
2024-03-22 0:00,136,안동,서리,ぁ 박무,ぁ1930-ぁゎ2100-ぁゎ2400- こ2055-こゎ2100-こゎ2400-
2024-11-06 0:00,136,안동,서리,서리,
2024-11-07 0:00,136,안동,서리 결빙 박무,이슬,こ0550-こゎ0600-0620.
2024-11-19 0:00,136,안동,결빙 서리,,
2024-11-20 0:00,136,안동,서리 결빙 박무,박무 이슬,こ0510-0530. こ0630-0825. こ2320-こゎ2400-
2024-11-21 0:00,136,안동,이슬 박무 서리 결빙 안개,박무 ぁ,-こ-こゎ0300-こゎ0600-よりぐ0650-よるぐ0655-よれぐ0730-ぐゐ0900-られぐ0910-らるぐ0920-らりこ0940-1110. こ2320-こゎ2400- ぁ2325-2355.
2024-11-22 0:00,136,안동,ぁ 박무,서리,ぁ0015-0030. -こ-こゎ0300-0430.
2024-11-23 0:00,136,안동,서리 결빙 박무,서리,こ0650-0725.
2024-11-24 0:00,136,안동,서리 결빙 박무 안개,서리,こ0540-よりぐ0555-ぐゎ0600-よるぐ0815-らるぐ0855-ぐゎ0900-らりこ0915-0935.
2024-11-25 0:00,136,안동,서리 박무,ぁ,こ0620-こわ0900-0950. ぁ2340-ぁゎ2400-
2024-11-29 0:00,136,안동,서리 결빙,서리,
2024-11-30 0:00,136,안동,서리,,
2024-12-01 0:00,136,안동,박무 서리 결빙 안개,,こ0555-こゎ0600-0625. こ0825-よりぐ0850-よるぐ0855-ぐわ0900-らるぐ0945-らりこ0950-1005.
2024-12-02 0:00,136,안동,박무 서리 안개,ぁ 연무,こ0450-こゎ0600-よりぐ0640-よるぐ0645-らるぐ0655-よるぐ0805-ぐわ0900-らるぐ0925-らりこ0945-1015. ぁ1905-1915. て1935-てゎ2100-2240.
2024-12-03 0:00,136,안동,서리,결빙,
2024-12-05 0:00,136,안동,결빙 서리,ぁ,ぁ1955-ぁゎ2100-2230.
2024-12-07 0:00,136,안동,서리 결빙,결빙,
2024-12-08 0:00,136,안동,결빙 서리,서리 결빙,
2024-12-09 0:00,136,안동,서리 결빙,서리 결빙,
2024-12-10 0:00,136,안동,서리 결빙 박무,서리 결빙,こ0640-0710.
2024-12-11 0:00,136,안동,서리 결빙,서리 결빙,
2024-12-12 0:00,136,안동,서리 결빙 박무,결빙,こ0405-こゎ0600-0840.
2024-12-13 0:00,136,안동,결빙,서리 결빙,
2024-12-14 0:00,136,안동,서리 결빙,서리 결빙,
2024-12-15 0:00,136,안동,서리 결빙 눈 신적설 적설,서리 결빙,ぅ0520-ぅゎ0600-ぅゎ0900-0950.
2024-12-16 0:00,136,안동,서리 결빙,눈 서리,ぅ1930-2010.
2024-12-17 0:00,136,안동,서리 결빙,서리 결빙,
2024-12-18 0:00,136,안동,서리 결빙,결빙 서리,
2024-12-19 0:00,136,안동,서리 결빙,서리 결빙,
2024-12-20 0:00,136,안동,서리 결빙,결빙,
2024-12-22 0:00,136,안동,결빙 서리,결빙 서리,
2024-12-23 0:00,136,안동,서리 결빙,서리 결빙,
2024-12-24 0:00,136,안동,서리 결빙,결빙 서리,
2024-12-25 0:00,136,안동,서리 결빙,결빙,
2024-12-26 0:00,136,안동,결빙 서리 박무 연무,결빙,こ0605-0855. て0850-てゎ0900-0955.
2024-12-27 0:00,136,안동,결빙,결빙 서리,
2024-12-28 0:00,136,안동,서리 결빙,결빙,
2024-12-29 0:00,136,안동,결빙,결빙 서리,
2024-12-30 0:00,136,안동,서리 결빙,ぁ,ぁ1301-1405.
2025-01-01 0:00,136,안동,결빙 서리,결빙 서리,
2025-01-02 0:00,136,안동,박무 서리 결빙,결빙,こ0650-0755. 
2025-01-03 0:00,136,안동,결빙 서리,결빙 서리,
2025-01-04 0:00,136,안동,서리 결빙,결빙,
2025-01-05 0:00,136,안동,결빙,눈 박무 결빙 서리,ぅ1210-1245. ぅ1605-1615.  こ2325-こゎ2400-
2025-01-07 0:00,136,안동,결빙,결빙 서리,
2025-01-08 0:00,136,안동,서리 결빙,눈 결빙,ぅ2255-ぅゎ2400-
2025-01-10 0:00,136,안동,결빙 서리,결빙,
2025-01-11 0:00,136,안동,결빙 서리,결빙,
2025-01-12 0:00,136,안동,결빙 서리,결빙,
2025-01-13 0:00,136,안동,박무 결빙 서리,결빙,こ0550-こゎ0600-こゎ0900-0940. 
2025-01-16 0:00,136,안동,결빙 서리,결빙,
2025-01-17 0:00,136,안동,결빙 서리,결빙 서리,
2025-01-18 0:00,136,안동,박무 서리 결빙,결빙,こ0505-こゎ0600-こゎ0900-0945. 
2025-01-19 0:00,136,안동,결빙 서리,결빙,
2025-01-20 0:00,136,안동,박무 안개 결빙 서리,연무 결빙,こ0530-こゎ0600-0605. こ0710-よりぐ0840-らりこ0855-こゐ0900-1010.  て1750-てゎ1800-てゎ2100-てゎ2400-
2025-01-21 0:00,136,안동,박무 연무 결빙 서리,연무 결빙,こ0025-こゎ0300-こわ0600-こわ0900-1120.  -て-0030. て1115-てゎ1200-てゎ1500-てゎ1800-1805. て2125-てゎ2400-
2025-01-22 0:00,136,안동,박무 연무 결빙 서리,연무 결빙,こ0245-こゎ0300-こゎ0600-こわ0900-1130.  -て-0250. て1125-てゎ1200-てゎ1500-てゎ1800-てゎ2100-てゎ2400-
2025-01-23 0:00,136,안동,박무 안개 연무 결빙 서리,결빙,こ0050-こゎ0300-こわ0600-こわ0900-よりぐ0910-よるぐ0915-らるぐ0950-らりこ0955-1115.  -て-0055. て1110-1135. 
2025-01-24 0:00,136,안동,결빙 서리,결빙 서리,
2025-01-25 0:00,136,안동,박무 서리 결빙,ぁ,ぁ1502-1510.  こ0620-0645. こ0810-こゎ0900-0910. 
2025-02-01 0:00,136,안동,,박무 서리 결빙,こ2010-こゎ2100-こゎ2400-
2025-02-02 0:00,136,안동,박무 안개 서리 결빙,박무 서리,-こ-よりぐ0105-よるぐ0110-よれぐ0220-ぐゐ0300-ぐゐ0600-られぐ0630-ぐわ0900-らるぐ0920-らりこ0930-こゎ1200-1205. 
2025-02-03 0:00,136,안동,눈 연무 서리 결빙,결빙,ぅ0510-0545.  て0330-0510. 
2025-02-04 0:00,136,안동,결빙 서리,결빙,
2025-02-09 0:00,136,안동,결빙 서리,결빙,
2025-02-10 0:00,136,안동,결빙 서리,결빙 서리,
2025-02-11 0:00,136,안동,박무 서리 결빙,결빙,こ0430-0540. こ0630-0830. 
2025-02-14 0:00,136,안동,결빙 서리,결빙,
2025-02-15 0:00,136,안동,결빙 서리,,
2025-02-16 0:00,136,안동,결빙 서리,연무,て1940-てゎ2100-てゎ2400-
2025-02-20 0:00,136,안동,결빙 서리,결빙,
2025-03-01 0:00,136,안동,서리 결빙,ぁ 박무,ぁ1520-1625. ぁ1830-2035. こ2005-こゎ2100-
2025-03-06 0:00,136,안동,서리 결빙,ぁ 서리,ぁ1450-ぁゎ1500-1505. ぁ1530-1625. ぁ1955-2025.
2025-03-07 0:00,136,안동,서리 결빙 박무 안개,,こ0325-よりぐ0405-よるぐ0410-らるぐ0505-らりこ0510-よりぐ0535-らりこ0545-こゐ0600-よりぐ0615-よるぐ0630-らるぐ0725-らりこ0805-0825.
2025-03-09 0:00,136,안동,서리 결빙 박무,,こ0730-0750.
2025-03-10 0:00,136,안동,결빙 서리 박무,,こ0655-0740.
2025-03-11 0:00,136,안동,서리 결빙,,
2025-03-14 0:00,136,안동,서리 결빙,,
2025-03-19 0:00,136,안동,결빙 서리 박무,,こ0415-0545. こ0720-0805.
2025-03-31 0:00,136,안동,결빙 서리,,
2025-04-01 0:00,136,안동,서리 결빙,,
2025-04-02 0:00,136,안동,서리 결빙,이슬,
2025-04-03 0:00,136,안동,박무 서리 결빙,ぁ 이슬,ぁ1935-1945.  こ0340-0350. こ0420-こゎ0600-0740. 
2025-04-04 0:00,136,안동,이슬 결빙 서리,,
2025-04-07 0:00,136,안동,서리,,
2025-04-14 0:00,136,안동,서리 결빙,ぁ,ぁ1255-ぁゎ1500-ぁゎ1800-1820. ぁ2110-2145. 
2025-04-15 0:00,136,안동,박무 서리 결빙,,こ0355-0410. 
2019-11-29 0:00,138,포항,서리,,
2019-12-03 0:00,138,포항,결빙 서리,ぁ,ぁ2055-ぁゎ2100-2105.
2019-12-08 0:00,138,포항,결빙 서리 박무,결빙,こ0652-0810.
2019-12-16 0:00,138,포항,이슬 서리,,
2019-12-23 0:00,138,포항,연무 서리 결빙,연무,-て-てゎ0300-てゎ0600-0850. て1040-てゎ1200-1245. て1942-てゎ2100-てゎ2400-
2019-12-25 0:00,138,포항,박무 이슬 서리 결빙 연무,연무,こ0015-こゎ0300-こゎ0600-こゎ0900-0935. て0920-てゎ1200-1205.
2020-01-10 0:00,138,포항,결빙 연무 서리,,-て-てゎ0300-てゎ0600-てゎ0900-1050. て1105-1145.
2020-02-01 0:00,138,포항,박무 결빙 서리,연무,こ0305-こゎ0600-0705. て1305-てゎ1500-てゎ1800-てゎ2100-てゎ2400-
2020-02-02 0:00,138,포항,연무 박무 서리,연무,-て-てゎ0300-てわ0600-0640. こ0630-こわ0900-0948. て0940-てゎ1200-1230.
2020-02-07 0:00,138,포항,결빙 서리,결빙,
2020-02-11 0:00,138,포항,결빙 서리 박무 연무,연무,こ0525-こゎ0600-0850. て0842-てゎ0900-0910. て1950-2010. て2215-てゎ2400-
2020-02-28 0:00,138,포항,이슬 서리 결빙,ぁ 박무,ぁ1325-ぁゎ1500-1605. ぁ1640-1725. こ2350-こゎ2400-
2020-02-29 0:00,138,포항,박무 이슬 서리,,-こ-こゎ0300-こゎ0600-こゎ0900-0905.
2020-12-06 0:00,138,포항,서리,,
2020-12-07 0:00,138,포항,서리 결빙 연무,연무,て0740-てゎ0900-0905. て1250-1450. て1520-てゎ1800-てゎ2100-2345.
2020-12-22 0:00,138,포항,결빙 서리,,
2020-12-23 0:00,138,포항,연무 서리 결빙,연무,て0245-てゎ0300-てゎ0600-てゎ0900-1050. て1220-1330. て1820-てゎ2100-てゎ2400-
2020-12-27 0:00,138,포항,서리,ぁ 연무,ぁ1650-1740. て2120-てゎ2400-
2020-12-29 0:00,138,포항,이슬 서리 연무,연무 ぁ 박무,て0405-てゎ0600-てゎ0900-0955. て1855-1940. ぁ1935-ぁゎ2100-2110. こ1935-こゎ2100-こゎ2400- ぁ2205-ぁゎ2400-
2021-01-01 0:00,138,포항,서리 결빙,눈 결빙,ぅ1440-ぅゎ1500-1525. ぅ1850-ぅゎ2100-ぅゎ2400-
2021-01-02 0:00,138,포항,눈 결빙 서리,결빙,-ぅ-0030.
2021-01-13 0:00,138,포항,결빙 서리,,
2021-01-14 0:00,138,포항,황사 서리 결빙 연무,,と0430-とゎ0600- て0720-0730.てゎ0900-0935.
2021-02-20 0:00,138,포항,서리 결빙,,
2021-03-03 0:00,138,포항,서리 결빙,,
2021-03-04 0:00,138,포항,서리,ぁ,ぁ1755-ぁゎ1800-1925.
2021-03-08 0:00,138,포항,이슬 서리 결빙,,
2021-03-11 0:00,138,포항,서리,,
2021-04-10 0:00,138,포항,이슬 서리,이슬,
2021-04-11 0:00,138,포항,이슬 서리,,
2021-11-17 0:00,138,포항,서리,,
2021-11-28 0:00,138,포항,서리,,
2021-12-03 0:00,138,포항,서리 결빙,결빙,
2021-12-04 0:00,138,포항,결빙,서리 결빙,
2021-12-05 0:00,138,포항,서리 결빙,이슬,
2021-12-06 0:00,138,포항,이슬 서리,,
2021-12-09 0:00,138,포항,이슬 서리,,
2021-12-15 0:00,138,포항,결빙 서리,이슬,
2021-12-21 0:00,138,포항,서리 연무,,て0630-0710.
2021-12-23 0:00,138,포항,이슬 서리 결빙,,
2021-12-27 0:00,138,포항,결빙,결빙 서리,
2021-12-28 0:00,138,포항,결빙 서리,서리,
2021-12-29 0:00,138,포항,결빙 서리,,
2022-01-10 0:00,138,포항,결빙 연무 서리,연무,-て-てわ0300-てわ0600-てわ0900-てゎ1200-てゎ1500-てゎ1800-てゎ2100-てゎ2400-
2022-01-21 0:00,138,포항,적설 결빙,적설 결빙 서리,
2022-01-22 0:00,138,포항,결빙 서리,,
2022-02-02 0:00,138,포항,연무 결빙 서리,결빙,-て-0040. て0120-てゎ0300-てゎ0600-てゎ0900-0910.
2022-02-10 0:00,138,포항,,서리 결빙,
2022-02-11 0:00,138,포항,서리 결빙,,
2022-02-13 0:00,138,포항,이슬 연무 서리 박무 ぁ,ぁ 박무,て0030-てゎ0300-0315. こ0310-こゎ0600-こゎ0900-1120. ぁ0325-0335. ぁ0630-0825. ぁ0905-0930. ぁ1220-1230. ぁ1301-1450. こ1330-1410. ぁ1925-ぁゎ2100-ぁゎ2400- こ1930-2030.
2022-11-18 0:00,138,포항,이슬 서리,,
2022-12-06 0:00,138,포항,결빙,서리,
2022-12-07 0:00,138,포항,서리,서리,
2022-12-08 0:00,138,포항,서리 결빙 노을,,
2022-12-10 0:00,138,포항,이슬 연무 서리,,て0520-てゎ0600-0640.
2022-12-20 0:00,138,포항,결빙 서리,결빙,
2023-01-01 0:00,138,포항,결빙 서리 연무,,て0930-1050.
2023-02-01 0:00,138,포항,결빙 서리,결빙,
2023-02-07 0:00,138,포항,서리 결빙,연무,て1210-てゎ1500-てゎ1800-1950. て2145-2305.
2023-02-08 0:00,138,포항,연무 박무 서리,연무 서리,て0125-てゎ0300-0545. こ0535-こゎ0600-こゎ0900-0915. て0905-てゎ1200-1250. て1330-1450.
2023-02-09 0:00,138,포항,서리 결빙 연무,ぁ,て0920-1050. ぁ2115-ぁゎ2400-
2023-02-11 0:00,138,포항,박무 서리 결빙 연무,연무 이슬,こ0210-こゎ0300-こゎ0600-こゎ0900-1045. て1035-てゎ1200-1210. て1750-てゎ1800-てゎ2100-てゎ2400-
2023-02-12 0:00,138,포항,이슬 연무 박무 서리,연무 ぁ,-て-てゎ0300-0345. こ0335-こゎ0600-こゎ0900-0915. て0905-1015. て1755-てゎ1800-1910. て2030-てゎ2100-2140. ぁ2330-ぁゎ2400-
2023-02-22 0:00,138,포항,결빙 서리,햇무리,は1530-1610.
2023-12-01 0:00,138,포항,서리 결빙,결빙,
2023-12-06 0:00,138,포항,이슬 서리,ぁ 박무 연무,ぁ2010-2040. こ2015-2050. ぁ2115-2140. こ2120-2230. て2220-てゎ2400-
2023-12-25 0:00,138,포항,서리 결빙,결빙,
2023-12-26 0:00,138,포항,결빙 서리,,
2023-12-27 0:00,138,포항,서리,,
2023-12-28 0:00,138,포항,박무 서리 결빙 연무,연무,こ0210-こゎ0300-こゎ0600-0840. て0855-てゎ0900-0905. て2020-てゎ2100-てゎ2400-
2023-12-29 0:00,138,포항,연무 서리 결빙,연무,-て-てゎ0300-てゎ0600-てゎ0900-1105. て1655-てゎ1800-てゎ2100-てゎ2400-
2024-01-04 0:00,138,포항,서리 결빙,,
2024-01-05 0:00,138,포항,결빙,연무 서리,て1950-てゎ2100-てゎ2400-
2024-01-06 0:00,138,포항,서리 연무 박무 결빙,결빙,-て-てゎ0300-0320. こ0310-こゎ0600-0620. て0610-0835.
2024-01-11 0:00,138,포항,연무 서리,,て0410-てゎ0600-てゎ0900-0910.
2024-01-27 0:00,138,포항,결빙 서리,,
2024-01-29 0:00,138,포항,결빙 서리,결빙,
2024-02-07 0:00,138,포항,,ぁ 서리,ぁ1350-1410.
2024-02-08 0:00,138,포항,서리 결빙,,
2024-02-09 0:00,138,포항,연무 서리,,て0550-てゎ0600-てゎ0900-1110.
2024-02-17 0:00,138,포항,서리,,
2024-02-18 0:00,138,포항,서리,ぁ 박무,ぁ1910-ぁゎ2100-ぁゎ2400- こ2020-こゎ2100-こわ2400-
2024-02-28 0:00,138,포항,결빙 서리,이슬,
2024-03-04 0:00,138,포항,연무 이슬 서리,연무,て0050-てゎ0300-てゎ0600-てゎ0900-てゎ1200-1310. て1420-てゎ1500-1520.
2024-03-13 0:00,138,포항,박무 서리 이슬,,こ0305-こゎ0600-こゎ0900-0910.
2024-03-27 0:00,138,포항,이슬 서리,,
2024-12-12 0:00,138,포항,서리,,
2024-12-21 0:00,138,포항,서리 결빙 ぁ 눈,결빙,ぁ0655-ぁゎ0900-0915. ぁ1025-ぅ1035-1050.
2024-12-24 0:00,138,포항,결빙 서리,결빙,
2025-01-04 0:00,138,포항,서리 결빙,결빙,
2025-01-06 0:00,138,포항,연무 서리,ぁ 연무,ぁ1305-1315. ぁ1450-1455.  て1145-てゎ1200-1245. て1345-1415. 
2025-01-17 0:00,138,포항,결빙 서리,결빙,
2025-01-20 0:00,138,포항,결빙 서리,,
2025-02-02 0:00,138,포항,서리 결빙,,
2025-02-07 0:00,138,포항,눈 결빙 서리 신적설 적설,결빙,ぅ0455-0515. ぅ1020-1135. 
2025-02-11 0:00,138,포항,결빙 서리,결빙,
2025-02-15 0:00,138,포항,서리,,
2025-03-07 0:00,138,포항,서리,,
2025-03-09 0:00,138,포항,서리,,
2025-03-10 0:00,138,포항,서리 결빙,,
2025-03-19 0:00,138,포항,서리 결빙,,
2019-01-02 0:00,143,대구,서리 결빙,결빙,
2019-01-03 0:00,143,대구,서리 결빙,결빙,
2019-01-04 0:00,143,대구,결빙 서리,,
2019-01-07 0:00,143,대구,결빙 서리,연무 결빙,て2040-てゎ2100-てゎ2400-
2019-01-08 0:00,143,대구,결빙 연무 서리,결빙,-て-てゎ0300-てゎ0600-てゎ0900-0930.
2019-01-11 0:00,143,대구,연무 서리 결빙,연무,て0310-てゎ0600-てゎ0900-てゎ1200-1330. て1805-てゎ2100-てゎ2400-
2019-01-12 0:00,143,대구,ぁ 박무 연무,ぁ 박무 이슬 서리 결빙 안개,ぁ0050-ぁゎ0300-ぁゎ0600-ぁゎ0900-ぁゎ1200-1205. こ0250-こゎ0300-こゐ0600-こゐ0900-こわ1200-こゎ1500-こゎ1800-こゐ2100-よりぐ2306-よるぐ2308-よれぐ2312-ぐゐ2400- -て-0255.
2019-01-13 0:00,143,대구,서리 결빙 안개 박무,연무 박무 서리 결빙,-ぐ-よろぐ0043-らろぐ0154-られぐ0233-よれぐ0238-よろぐ0250-ぐゐ0300-ぐゐ0600-ぐゐ0900-らろぐ0915-られぐ0930-らるぐ0955-らりこ1020-こわ1200-1216. て1211-てゎ1500-てゎ1800-てわ2100-2150. こ2145-こわ2400-
2019-01-14 0:00,143,대구,결빙 박무 서리 연무,연무 결빙,-こ-こゐ0300-こゐ0600-こわ0900-1037. て1032-てわ1200-てゎ1500-てゎ1800-てゎ2100-てゎ2400-
2019-01-15 0:00,143,대구,결빙 연무 서리,연무 ぁ 결빙,-て-てゎ0300-てわ0600-てわ0900-てゎ1200-てゎ1500-てゎ1800-てゎ2100-2140. ぁ1755-ぁゎ1800-1810.
2019-01-17 0:00,143,대구,결빙,서리 결빙,
2019-01-18 0:00,143,대구,서리 결빙 연무,연무 결빙,て0840-てゎ0900-てゎ1200-1330. て2205-てゎ2400-
2019-01-22 0:00,143,대구,결빙 서리 연무,,て0650-てゎ0900-1025.
2019-01-23 0:00,143,대구,연무 결빙 서리,연무,て0440-てゎ0600-てゎ0900-てゎ1200-てゎ1500-1510.
2019-01-24 0:00,143,대구,결빙,서리 결빙,
2019-01-25 0:00,143,대구,서리 결빙,결빙,
2019-01-27 0:00,143,대구,서리 결빙,결빙,
2019-01-28 0:00,143,대구,결빙 서리,결빙,
2019-01-29 0:00,143,대구,결빙 서리,결빙,
2019-01-30 0:00,143,대구,서리 결빙 연무,연무,て0640-てゎ0900-1020. て2230-てゎ2400-
2019-02-01 0:00,143,대구,결빙 서리,서리 결빙,
2019-02-02 0:00,143,대구,서리 결빙 연무,,て0735-てゎ0900-0955.
2019-02-05 0:00,143,대구,서리 결빙,연무,て1320-てゎ1500-1540. て1930-2005.
2019-02-06 0:00,143,대구,연무 결빙 서리,,て0130-てゎ0300-0350. て0750-0830.
2019-02-12 0:00,143,대구,서리 결빙,결빙 연무,て2355-てゎ2400-
2019-02-21 0:00,143,대구,박무 연무 서리 결빙,연무,こ0250-こわ0300-こわ0600-こわ0900-0950. -て-0255. て0940-てゎ1200-てゎ1500-てゎ1800-てゎ2100-てゎ2400-
